CASE_ID,GPS_NAC_ADOPTER,SURVEY_SOURCE,STATE,HOME,HAVESOLAR,CONSIDEREDSOLAR,CONSIDER_SERIOUSLY,CONSIDER_ACTN1,CONSIDER_ACTN2,CONSIDER_ACTN3,CONSIDER_ACTN4,CONSIDER_ACTN5,CONSIDER_ACTN1_INFL,CONSIDER_ACTN3_INFL,CONSIDER_ACTN4_INFL,DECSN_STATUS,RECONSIDER,RECONSIDER_WHY1,RECONSIDER_WHY2,RECONSIDER_WHY3,RECONSIDER_WHY4,RECONSIDER_WHY5,RECONSIDER_WHY6,RECONSIDER_WHY7,PROMPT1,PROMPT2,PROMPT3,PROMPT4,PROMPT5,PROMPT6,PROMPT7,PROMPT8,PROMPT9,PROMPT10,PROMPT11,PROMPT12,PROMPT13,PROMPT14,PROMPT15,PROMPT_HOME1,PROMPT_HOME2,PROMPT_HOME3,PROMPT_HOME4,PROMPT_HOME5,TIME_CONSIDERED,INST_TALKEDTO,FNDALLINST1,FNDALLINST2,FNDALLINST3,FNDALLINST4,FNDALLINST5,FNDALLINST6,FNDALLINST7,FNDALLINST8,FNDALLINST9,FNDALLINST10,FNDALLINST_REC1,FNDALLINST_REC2,FNDALLINST_REC3,FNDALLINST_REC4,FNDALLINST_REC5,FNDALLINST_WHO1,FNDALLINST_WHO2,FNDALLINST_WHO3,FNDALLINST_WHO4,FNDALLINST_WHO5,INST_QOTE_BUY_TEXT_CLND,INST_QOTE_LSE_TEXT_CLND,MOTIVE1,MOTIVE2,MOTIVE3,MOTIVE4,MOTIVE5,MOTIVE6,MOTIVE7,MOTIVE8,MOTIVE9,INFLNC_SAW,INFLNC_PPLTALK,INFLNC_ADS,INFLNC_OTHKNEW,INFLNC_OTHKNEW_NUM,INFLNC_OTH_MULT1,INFLNC_OTH_MULT2,INFLNC_OTH_MULT3,INFLNC_OTH_MULT4,INFLNC_OTH_MULT5,INFLNC_OTH_MULT6,INFLNC_OTH_MULT7,INFLNC_OTH_ONE1,INFLNC_OTH_ONE2,INFLNC_OTH_ONE3,INFLNC_OTH_ONE4,INFLNC_OTH_ONE5,INFLNC_OTH_ONE6,DIFFICULTY1,DIFFICULTY2,DIFFICULTY3,DIFFICULTY4,DIFFICULTY5,DIFFICULTY6,DIFFICULTY1_STOP,DIFFICULTY2_STOP,DIFFICULTY3_STOP,DIFFICULTY4_STOP,DIFFICULTY5_STOP,DIFFICULTY6_STOP,CONCERN1,CONCERN2,CONCERN3,CONCERN4,CONCERN5,CONCERN6,CONCERN7,CONCERN8,CONCERN9,CONCERN1_STOP,CONCERN2_STOP,CONCERN3_STOP,CONCERN4_STOP,CONCERN5_STOP,CONCERN6_STOP,CONCERN7_STOP,CONCERN8_STOP,CONCERN9_STOP,NPS_PANELS,ECONEVAL,ECONEVAL_SVG_PERIOD,ECONEVAL_SVGS_CLND,ECONEVAL_PYBK,ECONEVAL_PYBK_YRS_CLND,ECONEVAL_ROR,ECONEVAL_ROR_PCT_CLND,F3,WINTER_NOPV_BINNED,SUMMER_NOPV_BINNED,PN1,PN2,PN3,E2,BB1,BB2,BB3,BTE8,BE13,BE10,Co3,PBC7,PBC9,M4,M1,VB1,VB2,VB3,VA1,VA2,VA3,VT1,VT2,VT3,VE1,VE2,VE4,VO1,VO2,VO3,RISK_AVERSION_CLND,DISCOUNTING_CLND,CIJM1,CIJM2,CIJM3,CNS1,CNS2,CNS4,HOME_MOVED_SINCE2009,SQFT_BINNED,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,HMYRS_1,HMYRS_1_CLEANED,HAS_POOL,HAS_AC,STANCE,PEOPLE_TOT_3PLUS,HAVE_KIDS,GENDER,AGE_BINNED,EDUC_BINNED,FINANCIAL,INCOME_BINNED,RETIRED,RETIRED_LAST5YRS,RETIRE_WHEN,RETIRE_WHEN_BINNED
3230,2,5,2,1,2,1,4,1,0,0,1,0,4,,3,2,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,3,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,2,1,4,4,5,4,5,4,4,5,5,3,4,3,1,2,2,3,3,2,3,3,2,,,,,,,2,3,4,4,5,4,0,1,0,98,0,0,3,4,3,2,3,4,3,4,3,1,0,1,0,1,0,1,0,0,10,2,,,98,,,,0,5,5,5,5,4,4,2,2,5,3,4,98,2,3,4,3,4,5,5,5,4,5,5,5,0,5,0,5,4,5,3,4,100,100,4,3,1,4,2,3,1,1,1,0,1,0,1,1,0,0,98,,1,1,97,1,1,0,1,4,1,3,0,,1,3
3231,2,5,2,1,2,1,4,1,1,1,1,0,5,5,5,3,,,,,,,,,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,6,5,1,0,1,0,0,1,1,1,1,0,1,,1,,,,,,,,5,8,5,5,4,5,5,5,5,4,5,5,5,5,1,4,3,2,3,3,3,2,3,,,,,,,5,5,4,5,5,5,1,0,1,1,1,1,5,5,4,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,11,2,,,1,1,,,0,5,5,5,4,2,5,5,3,5,5,4,5,5,3,5,5,3,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,30,15000,4,5,5,5,5,5,0,4,1,1,0,1,0,1,0,0,1,,1,1,4,1,1,0,1,2,1,2,0,,98,
3232,2,5,3,1,2,1,2,1,1,1,1,0,3,4,4,2,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,3,2,1,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,0,0,5,5,5,4,5,4,5,1,2,2,2,4,1,2,3,1,3,3,3,3,3,,,,,,,1,2,4,1,1,1,,1,1,,,,2,3,4,1,5,3,5,2,1,0,0,1,,1,1,1,0,,3,2,,,1,7,,,0,4,7,3,3,2,3,3,3,4,4,3,3,3,4,2,4,4,4,3,3,4,1,3,4,5,2,1,1,2,1,2,1,25,10000,3,3,3,1,2,1,1,3,1,1,1,0,1,1,1,0,3,,0,1,3,1,1,0,4,2,1,2,1,1,,
3233,2,5,1,1,2,1,3,1,1,1,1,0,3,4,4,2,,,,,,,,,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,5,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,4,4,4,1,2,2,1,3,3,3,3,3,,,,,,,2,4,4,3,3,2,1,0,0,0,0,0,5,3,3,3,4,4,4,4,4,98,98,98,98,98,98,98,98,98,9,2,,,98,,,,1,9,11,4,5,5,5,5,5,5,4,5,5,5,4,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,4,4,4,4,3,4,0,1,1,0,0,0,0,0,0,0,2,5,1,1,3,1,1,1,1,1,2,4,0,,98,
3234,2,5,2,1,2,1,3,1,0,1,0,0,4,4,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,5,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,5,5,5,5,5,4,5,3,4,4,4,4,1,98,,,,,,,,,,,,,,1,2,3,2,4,3,,0,1,1,1,0,4,4,5,5,4,3,3,3,3,0,0,0,0,0,0,0,0,0,6,2,,,98,,,,1,5,7,2,3,5,4,4,2,4,4,3,4,3,4,3,4,3,5,3,3,5,4,3,5,4,4,3,3,4,5,3,3,10,7500,4,4,3,3,4,4,0,1,1,1,1,0,1,1,1,0,98,,1,1,4,1,0,1,1,4,3,1,0,,98,
3235,2,5,4,2,2,1,1,1,1,1,1,0,5,1,1,2,,,,,,,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,3,2,1,0,1,1,0,1,1,1,0,0,,1,1,1,,,,,,,2,2,5,5,4,4,4,5,4,3,3,4,4,5,1,3,3,3,2,2,2,3,2,,,,,,,4,5,5,4,4,5,1,0,1,0,1,1,5,5,5,5,4,3,4,5,3,1,1,1,1,0,1,0,1,1,10,1,98,,,,,,1,3,5,5,3,5,3,3,4,4,4,5,4,4,3,4,4,3,3,5,3,3,4,5,4,5,4,3,4,4,3,3,3,200,400,4,4,4,5,3,5,1,1,1,1,0,1,0,0,0,0,1,,1,1,2,1,1,1,1,3,2,4,0,,2,
3236,2,5,2,1,2,1,98,1,0,1,0,0,4,3,,1,2,1,1,1,,,,,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,,,,,,6,2,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,1,5,5,2,5,3,3,3,2,1,4,2,4,0,,,,,,,,,,,,,,,4,1,3,1,1,3,98,,98,,,98,4,4,5,5,4,4,5,3,1,1,1,1,1,98,98,1,0,,6,4,,,,,,,1,5,7,2,98,3,5,4,5,4,5,98,98,5,4,5,98,98,4,3,1,5,3,4,4,0,3,2,2,3,1,1,2,5,6000,2,2,3,1,2,2,0,3,0,1,1,1,0,0,0,0,98,,1,1,3,1,0,0,4,2,2,2,1,0,,
3237,2,5,1,2,2,1,3,1,1,0,1,0,3,,4,3,,,,,,,,,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,6,2,1,0,0,0,1,0,0,0,0,0,,1,,,,,,,,,2,2,4,1,2,3,5,5,4,2,3,3,2,2,0,,,,,,,,,,,,,,,4,1,3,2,1,4,0,,0,0,,1,3,3,4,2,4,4,3,2,1,98,98,0,0,1,98,0,0,,9,1,1,350,,,,,0,11,11,5,5,4,5,4,4,5,4,3,4,4,2,3,3,3,4,3,2,3,5,5,2,4,4,1,4,3,4,4,4,15,,3,4,4,2,2,5,1,2,1,1,1,1,0,1,0,0,3,,1,1,2,1,1,0,1,4,2,3,0,,98,
3238,2,5,2,1,2,1,4,1,1,1,1,0,2,4,5,2,,,,,,,,,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,2,2,5,5,4,4,5,5,5,5,3,4,4,4,0,,,,,,,,,,,,,,,1,1,2,2,2,2,,,0,0,0,0,5,5,5,5,5,5,5,5,5,1,1,1,0,0,0,0,0,0,6,3,,,,,98,,1,6,7,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,5,5,5,5,4,5,4,5,3,5,4,5,5,5,5,100,6000,5,5,5,5,5,5,0,4,1,1,1,1,1,1,1,0,2,15,1,1,4,1,1,0,2,3,1,5,0,,1,4
3239,2,5,4,1,2,1,1,1,1,1,1,0,2,3,3,90,,,,,,,,,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,,,,,,5,2,1,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,2,2,5,5,5,5,4,5,5,4,3,5,4,3,1,3,2,1,3,3,3,2,2,,,,,,,5,1,5,4,4,4,1,,1,1,1,1,5,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,0,6,2,,,98,,,,0,8,9,3,3,1,3,3,3,3,4,3,4,4,3,3,3,3,2,2,2,5,2,5,1,5,2,2,2,2,2,2,2,0,0,2,3,2,2,3,3,0,,1,1,1,1,1,1,1,0,3,,0,1,3,0,0,0,3,2,1,95,1,1,,
3240,2,5,2,2,2,1,3,1,0,0,1,0,3,,4,3,,,,,,,,,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,,,,,,6,2,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,2,3,2,4,3,4,2,3,4,2,3,2,1,2,1,2,3,2,2,3,3,,,,,,,2,3,2,4,3,4,1,0,0,1,98,0,2,3,2,4,2,3,4,4,3,1,0,1,1,0,1,0,98,0,6,2,,,1,2,,,1,4,4,2,4,3,4,4,2,4,3,4,2,2,3,2,4,3,4,3,4,3,4,4,3,2,3,3,3,2,3,2,3,60,75,4,3,3,2,2,2,0,1,0,1,1,1,1,0,0,0,2,2,1,1,2,1,1,0,1,4,3,4,0,,1,6
3241,2,5,4,1,2,1,3,1,1,1,0,0,4,4,,3,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,5,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,5,5,5,5,5,5,5,5,3,2,4,4,1,2,3,1,3,3,3,3,3,,,,,,,3,1,2,2,2,4,1,,1,1,0,1,3,1,2,1,1,1,2,2,1,1,,0,,,,0,0,,10,1,1,200,,,,,0,9,7,3,5,5,5,5,5,5,5,5,5,5,1,3,5,3,5,5,5,5,4,5,5,5,5,2,4,4,4,4,5,100,10000,4,5,5,4,5,4,1,2,0,0,0,0,0,0,0,1,3,,1,1,3,0,0,1,2,2,2,1,0,,98,
3242,2,5,2,1,2,1,2,1,0,1,1,0,4,4,3,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,2,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,5,4,5,5,3,4,3,1,5,2,1,4,0,,,,,,,,,,,,,,,2,1,4,1,1,5,0,,0,,,1,3,3,4,1,5,5,5,1,2,0,0,98,,1,1,1,,0,6,2,,,1,8,,,1,7,8,3,98,5,2,3,98,3,5,4,4,98,2,3,4,4,4,4,4,5,3,3,4,5,4,3,2,4,5,5,5,50,6000,3,2,2,4,4,4,0,1,1,1,1,1,1,1,1,0,3,,0,1,3,0,0,1,4,3,2,4,0,,1,1
3243,2,5,2,1,2,1,1,1,0,1,0,0,1,5,,1,3,,,1,,,,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,,,,,5,2,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,2,0,5,3,3,3,3,3,3,3,3,3,3,3,0,,,,,,,,,,,,,,,4,1,1,1,1,1,98,,,,,,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,,9,2,,,98,,,,0,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,4,4,4,4,3,4,3,1,4,4,4,0,,2,3,3,3,3,3,0,1,1,1,1,1,1,0,0,0,3,,0,1,90,1,0,1,2,2,3,1,0,,2,
3244,2,5,2,2,2,1,3,1,0,0,1,0,4,,5,3,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,2,2,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,5,2,5,4,4,5,4,4,4,3,4,4,4,4,1,3,2,2,2,3,2,2,1,,,,,,,3,2,4,3,3,4,1,1,1,1,1,1,3,4,3,3,3,2,2,1,1,0,0,0,0,0,0,0,,,9,1,1,100,,,,,1,6,4,4,5,4,4,5,4,4,98,4,98,4,3,3,3,4,3,4,4,4,3,4,3,4,4,3,4,3,3,4,3,10,100,3,4,4,3,3,3,0,,0,1,1,1,1,1,0,0,3,,0,1,4,1,1,0,2,1,2,1,0,,1,2
3245,2,5,2,1,2,1,3,1,0,1,0,0,1,3,,2,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,6,2,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,0,3,3,3,3,3,3,3,3,3,1,1,4,0,,,,,,,,,,,,,,,3,1,3,1,1,5,1,,98,,,1,4,3,3,3,2,1,1,1,1,1,1,1,1,1,,,,,10,2,,,98,,,,0,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,4,4,5,5,3,3,3,1,2,3,5,1,1000,3,3,3,4,4,3,0,1,1,1,0,1,1,0,0,0,3,,0,1,90,1,0,1,2,2,3,1,0,,2,
3246,2,5,4,1,2,1,2,1,1,1,0,0,4,4,,2,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,,,,,6,2,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,0,0,5,4,5,5,5,4,5,4,5,4,4,4,1,1,,,,,,,,1,0,0,1,1,0,1,5,1,4,1,4,,1,,0,,0,4,3,4,2,4,3,4,1,1,0,1,1,0,0,0,1,,,9,4,,,,,,,1,5,7,4,5,5,2,5,4,4,5,4,5,4,1,2,5,3,4,5,5,5,4,5,5,5,5,5,4,4,4,5,4,1,10000,4,3,3,1,3,2,0,3,0,0,1,0,0,0,0,0,98,,1,1,5,1,1,1,2,2,3,2,0,,2,
3247,2,5,2,1,2,1,3,1,0,0,0,1,3,,,2,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,4,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,5,5,3,5,4,4,4,3,4,3,3,4,1,1,,,,,,,,1,0,0,1,0,1,3,2,4,4,1,2,1,0,1,1,,0,3,3,2,2,3,3,3,2,1,1,0,0,1,1,1,0,0,,9,4,,,,,,,0,7,11,5,5,5,5,5,5,5,5,5,98,5,2,4,5,5,5,3,5,5,1,4,5,5,2,1,5,2,2,2,5,5,200,3,4,3,3,3,3,0,2,1,1,0,0,1,0,0,0,3,,1,0,4,0,0,0,3,1,1,1,1,1,,
3248,2,5,4,1,2,1,4,1,1,1,0,0,4,3,,3,,,,,,,,,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,,,,,5,1,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,3,3,3,0,,,,,,,,,,,,,,,3,3,3,3,3,3,0,0,0,0,0,0,3,3,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,9,1,98,,,,,,0,5,5,98,98,5,98,98,98,98,98,98,98,98,5,98,98,98,5,0,0,5,5,0,5,5,5,0,5,5,5,5,0,120,120,4,4,4,4,4,4,1,1,1,0,1,1,1,0,0,0,1,,1,0,1,1,1,0,1,4,1,2,0,,2,
3249,2,5,2,1,2,1,3,1,0,0,1,0,2,,3,98,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,1,5,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,5,5,5,5,5,5,5,5,5,4,2,4,0,,,,,,,,,,,,,,,1,1,1,1,1,5,,,,,,1,4,4,4,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,7,4,,,,,,,1,11,8,3,3,3,3,3,4,3,4,3,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,3,4,2,4,4,5,1,6000,3,3,3,2,2,3,0,1,0,0,1,1,1,0,0,0,3,,0,0,4,0,0,1,4,2,2,1,0,,2,
3250,2,5,2,1,2,1,2,1,0,1,0,0,2,3,,2,,,,,,,,,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,,,,,,2,3,1,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,4,5,4,3,4,4,4,3,4,3,4,4,1,2,2,3,2,2,2,2,3,,,,,,,3,5,3,3,4,5,0,1,1,1,1,1,4,4,4,4,4,3,5,4,4,1,1,1,0,1,0,1,1,1,8,1,1,200,,,,,1,9,7,5,4,5,4,4,3,4,5,5,5,4,4,5,4,4,4,5,5,5,5,4,5,4,4,4,5,5,5,4,4,5,5,4,3,4,4,3,3,0,1,1,1,1,1,1,1,1,0,98,,0,1,3,1,0,0,2,3,2,3,0,,2,
3251,2,5,3,1,2,1,3,1,0,0,1,0,1,,2,2,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,4,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,4,4,4,4,4,4,4,4,4,2,2,5,0,,,,,,,,,,,,,,,4,1,1,1,1,1,0,,,,,,3,4,4,3,3,3,3,1,1,0,1,1,1,1,0,0,,,6,2,,,98,,,,0,11,11,5,4,4,5,4,4,4,4,3,3,4,1,5,4,4,5,5,4,5,4,4,4,4,4,4,4,2,4,4,4,100,10000,3,4,3,4,4,4,1,,0,1,0,1,0,0,0,0,3,,0,1,3,0,0,1,3,3,3,1,1,1,,
3252,2,5,2,1,2,1,2,1,0,0,1,0,4,,4,2,,,,,,,,,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,,,,,,2,1,0,1,0,0,0,1,0,0,0,0,,,,,,,,,1,,0,0,5,5,5,5,5,5,5,5,5,4,3,2,1,1,,,,,,,,1,0,1,0,1,0,5,1,2,1,3,4,1,,0,,0,1,5,3,4,5,5,5,3,2,1,1,1,0,1,0,1,0,0,,11,2,,,98,,,,0,7,9,5,5,5,5,5,5,5,4,5,5,5,1,2,1,1,5,5,5,5,5,4,5,5,5,3,5,1,5,5,5,10,,5,5,4,2,2,3,0,1,0,1,1,0,0,1,0,0,98,,0,1,3,1,0,1,1,2,2,3,0,,98,
3253,2,5,3,1,2,1,2,1,1,1,0,0,5,4,,2,,,,,,,,,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,,,,,,3,2,1,0,0,1,0,0,0,0,0,0,,,1,,,,,,,,2,2,5,4,4,3,3,3,4,3,4,5,4,3,1,1,,,,,,,,1,1,0,1,1,1,5,5,4,4,5,4,1,0,1,1,1,1,5,5,5,4,5,5,4,4,4,1,1,1,1,1,1,1,0,1,10,1,98,,,,,,1,11,11,4,4,5,4,5,4,4,5,5,5,5,4,4,2,4,5,5,4,5,5,5,5,4,4,5,5,4,4,5,5,1,1,5,4,4,5,5,4,1,3,0,0,0,0,0,0,0,1,3,,0,1,3,1,1,1,1,1,3,4,0,,98,
3254,2,5,1,1,2,1,3,1,0,1,0,0,4,5,,2,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,2,4,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,3,2,1,2,3,4,3,2,1,1,1,1,1,4,2,2,1,1,1,1,1,,,,,,,2,5,1,2,2,2,1,0,,0,0,0,2,2,2,2,2,2,2,2,2,1,0,98,0,1,0,98,98,1,11,1,98,,,,,,0,11,11,3,2,3,1,3,3,1,1,2,2,2,1,2,3,2,3,1,2,1,1,2,,2,2,3,3,2,3,3,2,12,34,1,1,2,2,3,3,1,,1,0,0,0,0,0,0,0,3,,1,1,1,1,1,1,1,4,1,5,0,,1,5
3255,2,5,3,2,2,1,2,1,1,1,1,0,2,2,2,2,,,,,,,,,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,,,,,,4,2,1,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,5,5,4,5,4,2,3,2,3,4,2,4,1,2,2,2,1,3,2,2,2,,,,,,,4,1,4,1,2,3,1,,1,,0,1,4,4,4,4,5,5,5,3,4,1,1,1,1,1,1,1,1,1,4,4,,,,,,,1,3,5,3,3,3,5,3,4,4,3,3,4,3,2,5,4,3,4,4,4,4,2,3,2,3,3,3,3,3,5,5,5,20,7500,2,2,2,2,2,2,0,1,1,1,1,1,0,0,1,0,3,,0,1,3,0,0,1,3,3,1,3,1,1,,
3256,2,5,4,1,4,1,1,1,0,1,0,0,2,2,,2,,,,,,,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,,,,,3,3,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,5,5,4,3,4,5,4,4,4,4,3,4,1,3,2,2,3,3,3,1,3,,,,,,,4,5,5,5,4,3,1,1,0,0,0,1,4,4,4,5,5,5,3,3,4,1,1,0,0,0,1,1,0,0,10,2,,,98,,,,1,5,7,3,5,4,4,4,4,4,5,5,3,5,5,4,4,4,4,4,5,5,5,4,4,4,4,3,5,3,5,5,5,150,250,4,3,3,4,3,2,,1,0,1,1,0,0,0,0,0,1,,1,1,2,1,1,0,1,4,1,2,0,,1,5
3257,2,5,4,1,2,1,2,1,1,1,1,0,4,4,4,2,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,4,1,1,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,1,1,3,3,3,3,3,3,3,3,3,4,4,4,0,,,,,,,,,,,,,,,3,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,8,2,,,98,,,,0,5,5,4,4,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,10,10,3,3,3,3,3,3,0,4,0,0,1,1,1,0,0,0,98,,0,1,4,1,0,0,3,4,1,3,0,,98,
3258,2,5,1,1,2,1,2,1,1,1,0,0,3,4,,2,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,,,,,,3,3,0,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,5,4,5,5,4,4,4,4,3,4,5,5,1,2,3,3,2,2,2,2,2,,,,,,,4,5,4,4,4,4,1,1,1,1,1,1,4,5,3,5,4,4,5,5,4,1,1,1,1,0,1,1,1,1,9,1,98,,,,,,1,8,6,3,4,4,5,5,5,4,5,4,4,5,4,5,4,2,4,3,4,4,4,5,5,4,4,4,5,5,3,4,4,500,750,4,3,4,4,5,4,1,2,1,1,0,0,0,0,0,0,3,,0,1,4,1,1,1,1,2,1,1,0,,2,
3259,2,5,1,1,2,1,4,1,0,1,1,0,1,5,5,1,1,,,,,,,,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,0,4,3,3,3,4,5,5,3,2,1,1,3,0,,,,,,,,,,,,,,,2,1,3,3,3,5,0,,0,0,0,1,2,2,2,2,4,4,4,3,2,0,0,0,0,0,0,0,0,0,6,4,,,,,,,1,4,7,4,5,4,4,4,3,4,4,3,4,3,2,3,2,1,5,4,2,5,5,5,5,5,5,3,3,2,3,2,3,0,6000,2,2,5,2,2,2,0,2,1,1,1,1,1,1,0,0,3,,0,1,4,0,0,1,3,4,1,3,1,0,,
3260,2,5,2,1,2,1,3,1,1,0,1,0,5,,5,3,,,,,,,,,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,,,,,,1,2,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,5,5,4,5,5,4,5,5,4,4,4,3,1,3,2,1,2,3,3,3,2,,,,,,,2,2,3,3,3,3,0,0,0,0,0,0,4,3,4,4,4,3,4,2,1,0,0,0,0,0,0,0,0,,9,1,1,50,,,,,0,6,5,5,5,4,5,5,5,5,5,4,4,4,2,3,3,2,4,5,5,4,4,4,4,4,5,5,5,5,4,3,5,5000,15000,5,4,4,5,4,4,0,1,0,0,1,1,0,0,0,0,2,2,1,1,3,1,1,0,1,3,1,2,0,,98,
3261,2,5,2,1,2,1,2,1,0,1,0,0,4,4,,2,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,6,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,5,5,5,5,2,2,2,2,2,2,2,2,0,,,,,,,,,,,,,,,5,5,3,4,4,4,1,1,0,0,98,98,5,5,5,5,5,5,5,5,5,1,0,98,98,98,98,98,98,98,6,3,,,,,1,15,1,5,5,1,1,2,1,1,1,1,5,3,4,3,2,4,3,4,1,3,2,5,1,2,5,5,4,5,5,5,5,5,4,100,5575,4,3,4,4,4,4,1,3,0,0,1,0,1,0,1,0,3,,0,1,3,0,0,0,2,3,2,4,0,,1,3
3262,2,5,2,1,2,1,4,1,0,1,1,0,3,4,4,90,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,7,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,5,5,5,5,5,5,5,5,5,2,2,5,0,,,,,,,,,,,,,,,5,1,1,1,1,1,1,,,,,,1,1,2,2,3,3,1,1,1,,,0,0,0,0,,,,11,2,,,1,15,,,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,3,5,5,1,1,1,1,1,2,50,,4,3,3,4,3,5,0,2,0,0,1,0,1,1,0,0,98,,0,1,90,0,0,0,2,4,3,1,0,,98,
